salary,years_experience,age,research_grants,publications,teaching_hours,gender,national,university_type,academic_rank,performance_score,research_output,grant_funding
30491.614,17.15683391,36.03297462,60479.21024,7,7.944877404,Female,UAE National,Public,Professor,82.18897779,16.91065132,61986.30325
24416.44828,16.11541534,35.35986934,77361.58701,7,12.68544653,Female,Expat,Private,Professor,91.36292097,14.45546808,72436.31184
27196.5332,9.669336927,58.46333,39859.82681,12,12.49757708,Female,Expat,Semi-government,Associate Professor,69.57519926,23.01142282,56905.17068
24188.97337,12.48871545,40.78136301,53769.51522,11,16.17250064,Female,UAE National,Private,Lecturer,68.75644847,12.14811885,41477.52521
19342.72535,2.74412155,50.02274108,40664.82376,10,13.15563796,Female,Expat,Semi-government,Professor,71.49941107,23.13385223,47544.1112
26207.83946,8.847996429,25,77020.31505,14,4.970882695,Female,UAE National,Semi-government,Associate Professor,56.51225218,20.49714578,37501.01799
20278.05185,7.563985394,33.76725808,47238.35331,3,13.85228589,Male,Expat,Semi-government,Lecturer,69.43609347,23.00683796,53287.91502
36672.41516,16.60652016,44.66190067,28533.43936,6,12.61183157,Female,UAE National,Private,Associate Professor,83.15165821,17.78747744,67778.00056
23731.93997,7.012449027,41.44850194,37896.87529,11,9.515458308,Female,Expat,Semi-government,Professor,75.72068042,16.98239292,52505.69636
30657.21867,15.35771576,36.89405557,64140.64719,6,13.69689871,Female,Expat,Public,Professor,70.42032868,8.579774466,46712.44089
33040.99206,15.69939281,42.50547579,33954.39946,15,10.75965389,Female,Expat,Semi-government,Professor,70.70593689,11.73360498,50385.78677
29500.94934,15.00291159,35.24950874,73631.35433,12,8.32683818,Male,UAE National,Private,Professor,74.36015456,21.17712367,58549.54431
25713.39264,12.31030447,35.59558455,58316.53259,10,11.2841834,Female,Expat,Private,Professor,77.07818148,22.89106808,51329.2148
20236.32556,9.584472137,40.24025183,55831.27353,9,12.23275617,Female,Expat,Public,Associate Professor,68.16444712,19.13569194,44440.45604
28431.3024,13.19025551,55.93242642,66542.30857,9,6.425125535,Male,Expat,Semi-government,Assistant Professor,53.8409952,24.48165015,42035.94636
29458.75084,13.11355612,32.89784391,67064.0309,17,18.1812681,Female,Expat,Public,Professor,78.56428958,29.40115327,51184.51539
20788.6932,9.261098406,32.65498413,60100.42177,11,11.9135502,Female,UAE National,Private,Assistant Professor,62.27890111,27.07976094,44751.24454
30239.56385,19.36648888,38.88482239,57125.05577,5,11.48646189,Male,Expat,Public,Assistant Professor,73.32755453,10.0190672,61492.75532
21911.00787,10.98657854,41.55241555,18892.52532,7,9.923804404,Female,Expat,Semi-government,Professor,56.10746836,20.92158356,46170.73009
23189.68948,6.731168307,35.51513891,69391.38052,7,11.25103339,Male,Expat,Private,Lecturer,60.09393876,15.74669595,43032.84118
31310.88126,11.88550197,39.10792938,35204.57672,9,11.63693691,Male,UAE National,Public,Professor,77.96136152,30.47149367,59319.22198
23667.58075,8.03764447,44.00114426,94629.97822,17,12.40647412,Male,UAE National,Public,Assistant Professor,70.27600407,13.13984337,56745.12273
31943.02064,10.10396854,38.96386203,58435.60149,8,16.19353292,Male,UAE National,Private,Assistant Professor,69.53295569,26.4563482,51622.59483
15550.44648,0,50.85266709,42428.40514,8,12.34998525,Male,UAE National,Public,Assistant Professor,61.77119075,22.17854658,36652.48862
27216.35386,8.82689715,48.43188617,30035.75483,10,8.550775634,Female,UAE National,Private,Lecturer,63.27064169,17.0116584,42223.21356
22520.12609,7.667523104,41.78522444,65428.0359,5,16.00199456,Female,UAE National,Public,Assistant Professor,56.38277897,17.51171291,43059.56663
25178.90123,11.94807089,41.55873872,62773.5428,9,12.26759459,Male,UAE National,Public,Lecturer,76.1560348,26.7963698,54674.98503
20331.28056,3.244628169,36.09380926,45457.87984,10,12.64700631,Male,UAE National,Semi-government,Professor,65.35095677,24.54392315,38704.08133
19861.5305,0.103500948,35.14116453,83274.65664,6,13.75151124,Female,UAE National,Private,Professor,69.6107469,24.44900677,41791.89753
28606.15779,6.997882171,48.55817164,58316.73673,9,17.02936489,Male,UAE National,Private,Lecturer,87.31785242,18.93785736,66100.86278
27033.14042,13.92302144,42.8118392,41276.89117,12,7.846445942,Male,Expat,Private,Lecturer,61.37053337,29.64915607,51446.33319
18188.1084,2.344462487,37.89872384,46448.0801,9,8.421079887,Female,UAE National,Private,Assistant Professor,61.4819105,19.1410469,44852.66805
24513.20759,13.34170244,37.01859533,0,6,11.39828646,Female,Expat,Public,Lecturer,62.49967991,8.816715195,52678.05412
22119.04628,11.31743608,47.30778986,45562.23457,6,9.686873529,Female,UAE National,Public,Associate Professor,72.95315364,17.62897645,53502.1028
32323.2148,15.58699408,34.08502874,58632.63259,9,12.17972932,Male,Expat,Private,Associate Professor,83.59431047,20.72663803,62904.3883
24059.6129,13.6940524,50.96428915,50524.09506,12,9.470105066,Female,UAE National,Private,Assistant Professor,92.64886858,25.19499089,66406.01608
23020.28673,8.201156771,47.60012663,101439.9063,12,12.9361864,Male,Expat,Private,Assistant Professor,62.28880609,13.46930535,47684.93654
26009.8939,12.28886433,39.64085576,71683.96488,10,8.402387025,Female,UAE National,Semi-government,Professor,66.96381335,24.41163157,53917.34224
20697.22163,8.50161676,27.69932163,43118.72087,7,9.433551912,Female,Expat,Private,Associate Professor,69.69593265,10.53329718,51151.87768
19948.87251,7.896191032,56.33660832,35226.05003,9,12.00541052,Female,Expat,Semi-government,Lecturer,60.48999597,24.49778855,44444.09606
21160.73819,9.155891384,62.94722445,59916.10042,12,14.54051984,Female,Expat,Public,Associate Professor,74.08897456,23.23804769,61617.67407
25402.55213,12.36203139,42.46090135,66544.72215,7,11.09480084,Male,Expat,Private,Associate Professor,62.6632598,20.08590406,38613.93322
13941.00639,8.057407735,29.72332587,22523.3035,14,10.59678395,Female,Expat,Public,Lecturer,48.84232793,23.96931559,32261.38096
25018.97617,11.69241922,31.69164943,64068.80266,13,10.14814288,Female,Expat,Private,Assistant Professor,59.29024611,19.21530042,35188.47058
27311.84597,8.925394849,30.43764989,77202.318,15,9.509788515,Male,Expat,Public,Assistant Professor,61.80665941,12.89686803,48054.50817
14838.60089,4.311571648,33.78102812,85330.23601,9,14.72988762,Male,UAE National,Semi-government,Professor,54.53677045,24.0773172,32173.58595
27006.24844,8.330902551,44.55808286,29644.71382,12,11.8781813,Female,Expat,Semi-government,Associate Professor,94.85343324,21.72270556,72004.85183
26661.59199,12.49842555,48.9346702,29273.81505,15,9.855578223,Male,Expat,Semi-government,Assistant Professor,67.3610776,21.44232158,38423.64106
23610.21798,7.913165932,33.52495343,46791.61236,14,11.65902947,Female,Expat,Public,Associate Professor,61.79491507,19.37523842,34042.67093
31140.97769,12.18279902,39.24433028,60915.73427,9,14.98624557,Male,UAE National,Semi-government,Lecturer,67.72779881,16.06983157,40551.99869
24017.42856,12.04881398,42.46141323,84318.15262,11,10.11229871,Male,UAE National,Private,Assistant Professor,59.16063374,18.61451564,41853.28906
27913.46881,12.03526144,51.09079518,5591.579821,6,11.09526058,Male,UAE National,Private,Professor,70.00266206,23.73147561,53006.55485
18756.19757,9.3727287,39.36746127,73910.62776,9,14.75330459,Female,UAE National,Private,Associate Professor,80.06186725,24.23287531,56744.83571
25553.46462,8.481369856,60.09245241,44573.70044,5,6.380279665,Female,Expat,Semi-government,Lecturer,61.11747013,28.83807083,47399.37945
22958.9845,7.320992685,42.55619737,77264.5795,10,9.496879163,Male,UAE National,Public,Assistant Professor,76.63987511,13.97980507,57288.61121
26812.90834,11.83824646,40.36393181,57891.59971,12,9.718198007,Male,Expat,Private,Professor,67.77537751,13.34784184,40114.09246
28289.96319,7.639547112,35.74265149,75854.90579,4,15.13207539,Female,Expat,Semi-government,Associate Professor,82.01532993,21.56137191,55528.07524
27738.24872,13.29622834,44.00192376,35315.33356,8,18.4690489,Male,Expat,Public,Lecturer,78.72581008,13.87357395,67990.16115
25787.81495,13.7839434,36.66699756,24637.2639,9,14.39720422,Female,Expat,Semi-government,Lecturer,63.28201111,20.06603809,50917.75884
21630.96648,2.808610108,35.10266466,84524.53091,14,10.83456028,Female,Expat,Private,Associate Professor,64.77485117,16.67234267,47655.55405
28192.41798,8.329613845,41.37803509,14520.60768,10,9.687559108,Male,Expat,Public,Lecturer,55.01009448,14.31256177,32400.74327
30599.74095,17.00799296,41.69674682,65176.48832,3,10.84562393,Female,Expat,Semi-government,Associate Professor,77.38685865,19.31147581,61052.54618
25330.80058,9.833850047,44.02227542,77017.04661,8,10.40101884,Female,Expat,Semi-government,Professor,62.53898505,13.1404464,46605.02466
27882.92648,7.713491725,51.3640343,44920.96587,10,9.436126075,Female,Expat,Public,Professor,66.93736718,22.22631264,44000.13294
28743.3168,14.59614467,43.92966132,32253.41082,10,11.35199574,Male,UAE National,Semi-government,Associate Professor,82.44511329,29.97873042,50290.5824
24707.80266,13.84103608,42.59472168,22018.43144,8,14.74696141,Female,Expat,Public,Associate Professor,75.88058859,9.773565016,52702.93019
29765.83317,11.35747655,39.26524189,62891.90865,7,10.37468029,Male,UAE National,Private,Associate Professor,71.8520018,10.30394019,55163.75836
25412.73828,13.89830266,54.45757315,54657.36175,9,10.08937058,Female,UAE National,Private,Associate Professor,69.39463109,15.44004558,56351.5239
24973.14545,11.93161659,43.94389167,49642.10046,13,11.53592901,Male,Expat,Semi-government,Lecturer,83.39244866,21.2247464,68983.41668
21487.28075,1.480642066,45.45089861,45271.02327,7,4.526515776,Female,UAE National,Semi-government,Professor,59.43798942,24.2021862,41178.06611
21877.10127,10.27467055,34.48891566,69049.23941,16,10.25050285,Female,UAE National,Private,Professor,68.95142333,17.07489477,43778.4299
30958.99998,14.13023586,29.33778082,73679.74886,8,9.884049828,Female,Expat,Semi-government,Associate Professor,73.89540791,21.76991743,51239.03311
20453.06337,5.32280649,42.27000819,48381.65325,18,12.5930267,Female,UAE National,Private,Assistant Professor,80.31458414,16.8636228,44257.89182
25889.80163,7.741702619,48.28354733,29154.56824,11,14.74620891,Male,UAE National,Private,Professor,60.97181882,19.56163023,37199.08012
24683.83374,4.401912834,40.27552809,38980.36393,4,10.26739721,Male,UAE National,Private,Assistant Professor,50.49809317,18.90467539,30079.46049
19883.36864,10.36018431,35.28534215,30033.86449,8,8.106814873,Female,Expat,Semi-government,Lecturer,65.32301523,24.55979241,51271.43373
33700.07962,12.91048852,36.2947091,71486.6601,10,16.81703387,Female,Expat,Semi-government,Lecturer,65.62628032,19.83889697,43547.12714
21314.83461,5.094172344,30.62212997,61991.55082,12,8.245931453,Male,Expat,Public,Assistant Professor,67.71099395,17.60434342,50762.59775
33412.42279,12.94276635,38.78628453,84623.39264,10,15.45704592,Male,Expat,Public,Lecturer,93.85685869,21.303757,63595.80551
28860.42588,15.17624667,46.79689591,6440.645356,12,15.9018762,Male,Expat,Semi-government,Assistant Professor,86.15569875,17.03725616,71916.5411
18424.80126,4.541495619,30.59061331,39644.85106,9,11.57917324,Female,UAE National,Private,Lecturer,48.91412906,21.1362854,21001.0874
24636.06053,7.434018177,45.72698196,14035.70521,6,11.41600891,Male,Expat,Private,Assistant Professor,64.23322509,25.97522862,40304.16714
23139.47992,10.42659071,42.05759176,20076.82374,15,14.06032221,Male,UAE National,Public,Professor,54.02995941,19.22459347,45065.15008
23925.45819,6.976276677,37.64605995,24580.96558,15,16.55800905,Female,UAE National,Public,Lecturer,56.53183261,16.80882673,41956.6653
18337.90816,4.475686035,38.00742524,62246.64428,9,8.787994886,Male,UAE National,Public,Professor,54.58782117,24.98462796,27940.82533
25966.91384,15.57160847,46.11223825,49714.59294,11,7.429206568,Male,Expat,Public,Assistant Professor,82.48205966,19.68704871,61827.7986
26047.62294,15.56344187,38.27512337,31448.93338,5,15.1408636,Female,Expat,Private,Professor,60.9600179,29.92939643,51273.22045
32954.04063,20.1180311,49.53365998,47502.26229,9,14.76913448,Female,UAE National,Public,Lecturer,75.37376713,19.10297615,57247.12059
22798.37623,10.37716819,32.763085,63438.89216,13,12.29026476,Male,UAE National,Private,Associate Professor,63.62209493,15.70832838,40137.99071
25174.7752,9.22050911,28.8782246,25155.06933,12,9.883386158,Female,Expat,Semi-government,Associate Professor,70.01335171,27.47589398,53604.98793
31043.95123,16.00039478,38.94264515,52267.88784,16,13.50763874,Female,UAE National,Semi-government,Professor,71.34184214,8.62552367,57512.51143
27345.14605,11.27691878,42.54816804,64939.6168,10,7.177076068,Female,UAE National,Private,Lecturer,69.87391595,20.17769167,45718.11787
31098.44339,9.862425475,44.88172936,29196.1256,3,10.9767212,Female,Expat,Semi-government,Lecturer,76.13926748,24.8813597,50052.94819
26107.85858,11.84821096,39.20923839,42534.63508,13,12.77679128,Male,UAE National,Public,Associate Professor,85.66212703,19.22299242,63341.03968
26246.44933,9.679059114,47.56695715,51639.77628,6,13.83651486,Female,UAE National,Private,Associate Professor,68.34285684,17.96892904,39226.88463
25985.64295,15.35075119,55.48123232,49020.69938,14,18.02541903,Male,UAE National,Semi-government,Lecturer,87.15876341,20.50067593,62095.50731
32415.54063,14.45191582,32.23900592,34565.18371,8,11.59073355,Male,UAE National,Private,Professor,76.39079663,26.94263056,55859.94647
17019.21223,7.763390522,25,36656.2183,6,6.872320802,Male,Expat,Public,Assistant Professor,62.30886868,28.16077134,48382.44801
18963.03203,7.534385888,25,42424.80327,11,9.986955463,Male,UAE National,Semi-government,Lecturer,62.74475618,19.88503611,52239.55831
29279.50664,16.52170121,34.32783234,48482.57099,10,14.60639501,Female,Expat,Private,Lecturer,60.0474387,26.10021838,51675.65279
35219.61211,16.10516848,49.602094,40245.89254,12,11.67786414,Female,UAE National,Private,Professor,82.57291204,11.6692669,52304.18768
33821.70786,18.97605678,43.36153234,74674.48557,17,8.316514302,Male,Expat,Private,Professor,78.08450132,22.97522757,63537.76635
18211.21559,9.831937176,42.32717646,62528.69345,14,12.41590509,Male,Expat,Private,Lecturer,57.3280968,21.90669934,43862.58682
29633.90332,12.49932062,46.38275024,67134.74843,20,17.90627193,Female,Expat,Private,Professor,70.65700133,14.54991637,53915.03455
28524.74481,15.28028405,40.1505524,48969.54143,10,11.39794434,Male,Expat,Public,Assistant Professor,69.08816044,16.52536891,50637.68342
22578.72454,8.666738354,42.11820249,54276.17588,9,8.529010633,Male,Expat,Private,Professor,54.53533098,14.34379444,35950.87728
31352.15026,18.49978687,39.11349952,34348.02805,12,10.99618844,Male,Expat,Public,Professor,69.78553404,11.43383412,48685.51538
24406.52373,14.98285255,29.14451544,23582.43289,12,16.62396343,Female,Expat,Semi-government,Lecturer,77.69745252,27.80588299,52135.83523
28026.023,8.489772503,35.9262931,43163.5636,10,10.06127303,Male,UAE National,Public,Assistant Professor,55.29332912,20.4040135,30858.30454
23320.43072,10.97192151,25,50911.27762,12,15.63953757,Male,UAE National,Private,Associate Professor,62.19375893,24.24197817,58187.7982
15773.55102,4.440164871,40.90512366,10853.22822,6,10.57339666,Male,UAE National,Public,Associate Professor,73.14326134,21.51103669,47333.33095
23477.31885,8.705475131,54.63696161,40341.80321,9,6.973258651,Female,UAE National,Semi-government,Professor,75.1967388,19.3730023,46282.88142
17170.06815,4.150415821,32.29813948,45622.67497,8,12.32168787,Male,Expat,Public,Professor,79.41019313,11.69660366,61323.26666
22466.48179,0,40.20168694,14618.99393,12,12.71621378,Male,UAE National,Semi-government,Assistant Professor,60.37477828,12.08085674,26258.70255
22891.66978,7.148243168,43.34144602,74477.11837,15,9.160306444,Female,Expat,Private,Professor,79.7386688,26.95081633,53838.72376
13032.48543,0.186871542,43.93204518,50402.12934,9,12.43924288,Male,UAE National,Semi-government,Professor,71.32236079,21.96484057,42260.48936
24570.22955,13.42753869,41.60367705,45301.51457,7,13.08898711,Male,Expat,Public,Associate Professor,80.54030312,24.32106039,61767.46515
22348.02884,9.122180273,42.09653447,65957.01403,9,9.018237212,Male,Expat,Semi-government,Lecturer,68.4319143,29.07953689,45241.23793
16125.89121,3.348431871,41.42781331,18824.2601,5,14.92951977,Male,UAE National,Public,Associate Professor,44.84117392,20.64096282,29497.85696
