Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
No,False,Low,Sci-Fi,40.78037437241681,43.526695666465955,40.95189093744765,56.94269077454961,62.01399377295266,58.74933165615138
No,False,Low,Action,40.51614689074313,36.69976893573287,38.755507347983446,37.916364411375575,39.51851810803714,47.9670681689534
No,True,High,Horror,50.146817899551166,52.7069116531788,59.46292458545343,29.65916469211803,30.575168881051443,74.6536490012476
Yes,False,Low,Sci-Fi,65.57172600411944,66.35696770947432,67.66562418230295,63.539977030442586,65.67080860312431,63.15983535047268
Yes,False,High,Sci-Fi,62.91043023385633,42.95624953623522,43.15656951846475,57.32127349382406,51.28992502938017,50.933583480532604
No,False,High,Comedy,40.62456924654212,39.54070776359618,36.70494806380588,61.97345273450566,53.52654162474435,51.915195174373366
Yes,False,High,Horror,60.699796323817715,56.71335028358153,55.499796388675506,76.93646142624473,81.41619882703907,48.80478159904679
Yes,False,Low,Horror,58.40112007467072,62.21695928990974,51.07322476262296,62.22713006682002,63.85003305751542,72.44600821481055
Yes,True,Low,Sci-Fi,45.66782366025503,46.33186393275958,49.44164356218713,55.359845503416395,49.77025398211821,52.91199022076963
No,True,Low,Horror,60.43168338366462,56.2332556671572,62.30763961245432,42.97329994376163,47.24923473495806,42.10634281100128
No,False,High,Sci-Fi,41.84001808212625,37.98301180063955,36.51520129034825,53.5975905966439,54.840619149881476,74.42852070771004
Yes,False,High,Comedy,41.49793801114358,56.39378910914078,51.29165157774741,43.85571905968511,32.56925439938685,55.85396275142999
No,False,Low,Sci-Fi,48.64054921645112,49.364156598493494,56.4937309837391,38.563991415788244,43.32051492944643,39.60150220313705
Yes,True,Low,Horror,51.814334521049375,53.44361917487937,47.15139100983818,43.07016048912698,55.723963937184145,85.69232579799137
Yes,True,Low,Horror,51.93899863261775,57.55184273308073,52.87949823454075,59.368066969004964,47.09698980867891,69.15820404946032
Yes,False,Low,Sci-Fi,46.34578683513375,34.58132074974297,38.89210075117538,51.250577861671,50.575176683897865,60.69373593098252
Yes,True,Low,Sci-Fi,70.95534190807199,72.55243709382492,77.56740005385586,39.095136517867346,48.76076470756029,56.822309166918544
No,True,High,Sci-Fi,49.94789108142957,51.61279230332055,48.47421054281722,63.605914873314106,67.32094603793954,55.794904389861294
No,False,High,Drama,42.96318595293631,59.66170952349409,58.236855894624824,52.84300642373775,53.713579236610194,55.48892010699952
No,True,High,Horror,61.46905413616639,52.93985160825491,55.53430652407593,50.18758195574655,42.484207786173286,55.89639684733464
Yes,True,Low,Horror,35.026533498869924,50.595422594110616,42.27447438608387,36.78068894423886,39.54864802170998,51.15442058233156
No,False,High,Drama,54.56119656921493,49.16162065938615,45.695309820718556,41.22795188742414,38.73268938115433,58.4497533437471
Yes,True,High,Sci-Fi,42.82347285705804,38.798454096142365,38.558388086377015,47.64190327369447,52.05843681435462,50.85782711235889
No,True,High,Comedy,53.55224270104336,55.403289566280094,49.03308241966512,33.09583155417879,41.649939412506455,63.351814292085244
Yes,False,High,Sci-Fi,45.73844992485015,41.45193322560132,48.33177174149817,52.24663508692686,43.02511403675993,59.647843842168314
Yes,True,High,Sci-Fi,46.1809221510862,55.047242430361095,51.34168867966435,46.924160585611546,50.04936066868547,49.492883403979064
Yes,True,Low,Drama,33.29327398579997,55.282866590816695,41.18809266842826,32.785643649764395,33.34216111462574,58.69768936068065
No,False,High,Horror,45.89343644013285,47.23883973620641,35.664591887629925,42.767731279328224,44.673689695392035,68.14408893007332
No,False,Low,Sci-Fi,36.40827713233892,35.82409504248137,32.07013223056334,30.28970455973851,43.53025013927897,26.15379152474982
No,False,Low,Horror,41.356915530831614,48.15570874511009,38.53198232286038,70.7031147426234,53.538223795516146,68.67297461680629
No,True,Low,Action,26.481747316198884,19.60714891993228,35.11111123864702,58.598408291442986,51.51117174842389,41.6042959236527
Yes,False,Low,Horror,47.43554935922799,43.11062476311088,46.100591298564886,62.29708720365911,57.75642236312049,53.116747861413444
No,True,Low,Comedy,40.69293953067134,44.271773404314416,44.32576567151547,43.39479946082943,49.11188522733826,17.554765441388028
No,False,High,Comedy,63.8140907654636,51.94801563549988,51.12184459991933,35.3151765083761,27.050038987694126,68.48492565847762
Yes,True,High,Sci-Fi,54.14985913685843,43.97956314829406,58.21022384533711,65.37244023418603,62.293169797213025,48.89645984257557
Yes,False,Low,Horror,63.20614055160848,61.03841022425854,54.50410067606338,45.65069613333596,37.241566606688664,52.50284486966391
Yes,False,Low,Sci-Fi,73.3750453366714,75.22015826281083,75.64360422616978,71.55068464453292,59.79179829430099,61.35990199671261
No,False,Low,Drama,66.1391885774773,69.08525187069952,53.26181987977712,26.03362131476888,35.17295208560666,30.437987758601885
Yes,False,High,Comedy,41.53108475761864,39.00219652457496,33.56985269409731,65.03327691379974,64.25085103720919,60.93087397058095
Yes,True,Low,Sci-Fi,40.70721879805478,38.135849799973236,41.394892764442886,38.370751694099404,40.79337261259166,69.72369815051113
Yes,False,High,Drama,67.15325860225906,59.56517513657998,60.747449656074664,40.71510462703828,41.85505514945618,62.613020135386066
No,False,Low,Sci-Fi,33.31992893462522,38.920936067908634,29.177649423900718,47.12053437971474,49.261403621116145,54.09224195815315
Yes,True,High,Horror,43.03122480478965,49.60593580856779,48.826796495990834,61.823675729810695,58.55738408496608,60.61729689604746
No,False,Low,Horror,47.6468991397598,49.131855116676284,48.15085217208555,68.76719601235605,57.772229438825306,58.867614428304954
No,True,High,Horror,60.09224761742999,54.39827469818046,55.145986855842075,39.726979434740855,40.17162066122196,71.37803610157647
Yes,False,Low,Horror,59.244935731183766,59.51918810788196,62.46348126026609,39.51874295499634,43.579612001159816,78.8251532529525
Yes,False,High,Action,47.425705911501964,46.688840695153246,39.57421184683204,34.19364478283141,45.37569922695118,53.8374986014175
No,False,High,Drama,39.60849386925076,44.56971905202478,47.75955048974955,42.7718819229601,38.261966830732106,63.472917454507105
Yes,True,High,Drama,59.19678835670129,49.70791999739492,45.435608739601456,64.57833480280061,67.7366925401295,49.98625654411575
Yes,False,High,Horror,41.115499560556614,37.300182964048304,42.504690628567644,70.1049193447451,69.61166853700328,66.25061729461457
No,False,High,Action,62.50668818126221,66.45485573798116,60.77510416351935,54.589379905985645,57.622552642844894,66.90186437457254
No,False,High,Horror,62.1392248026263,48.370385728914634,50.18052032446041,60.799952809854716,61.393620732292064,57.49809071430684
Yes,True,High,Action,55.22872384830488,60.100391358433995,53.70758937559046,57.79360702586527,59.118942988602456,67.78525470961019
No,True,Low,Horror,55.664668387582594,51.62877751533618,50.21465086329982,52.18628090443786,56.63934902386319,60.04789272589579
Yes,False,Low,Comedy,35.411110414857234,46.8787534821132,53.992016716479824,40.776558583225395,43.43604768998346,59.279027343392784
Yes,True,Low,Comedy,43.509576501222384,47.245636068009276,31.56800325139918,48.31327022884305,43.30640410313097,46.79452929950108
Yes,False,Low,Sci-Fi,41.829400900760284,42.33434926346736,46.9940705474212,56.32628518739532,56.16131168128992,62.57944234287652
No,False,Low,Horror,58.55489344458531,52.70017770932227,55.21315329489071,35.46868997401759,33.78154324231611,51.331267110413584
Yes,False,High,Drama,56.964940742264844,52.66999981681441,50.605831029211714,53.742874169258336,49.625541710180485,73.04522646630622
Yes,False,High,Sci-Fi,44.262700289159085,41.50425130699487,43.126676900457845,41.61358140416369,47.06994052199936,47.35199603567004
Yes,False,High,Comedy,54.160610054133116,52.157608616413675,57.838958432740334,54.79411358436666,57.668362650335006,64.03259585337672
No,False,High,Horror,56.04203975421812,43.371624553239734,53.57149231477442,28.502610554465548,44.40201712864019,56.090653032926454
No,False,High,Sci-Fi,40.05115470903985,49.11262397455938,34.70596499872766,64.18870640551356,67.11008260300416,63.99482362952047
No,True,Low,Horror,46.57072755780395,54.53303932656187,48.51348060893429,37.21893138639256,39.39462185910174,59.12549306605392
No,True,Low,Comedy,35.7063491186769,35.90386958938988,34.61811921216091,45.55818630959736,48.88537600515746,47.72996624520276
No,True,Low,Sci-Fi,30.352765560071937,37.49155978181347,27.64130115202952,64.50252523475676,51.444611302426495,76.40677895291165
Yes,True,Low,Comedy,45.64213897959962,46.260178010182955,51.662699271524495,46.289587839304595,51.913410513903344,46.69246726642495
No,True,High,Action,47.65281897928153,33.67380105460413,46.372548486560405,61.8843873807581,65.54439476747218,69.63861433731992
No,True,High,Comedy,36.46888924543145,50.94250142910327,52.78397081696169,52.18405145065841,56.55010160438635,34.524302105324026
No,True,High,Horror,35.919868761327855,48.56382557760503,43.35815998170342,66.82224848103034,54.609440094095696,55.666169811558774
Yes,False,Low,Drama,61.851834169751385,64.87951975462079,65.52003101823453,66.34850275403453,65.99488588382351,82.93779185206051
No,False,High,Comedy,44.43630366073008,33.9483878035432,36.32603145701201,45.24526612829579,45.817920048739246,55.86827301952786
No,False,Low,Drama,54.139180405914814,45.56222921718813,53.09782242642169,45.79531796723489,35.16952162568047,61.44709231701314
Yes,False,High,Action,61.50502123965077,52.40594267706753,52.73004502205979,48.69152066560132,66.26025737801345,84.03916157818729
No,True,High,Sci-Fi,28.23017123705046,38.12491782999263,41.39883741225512,62.54990503510723,67.11143244002898,57.85765428060876
Yes,True,Low,Sci-Fi,25.954262564665058,31.258155883168985,28.613667185423285,70.04999867714481,59.37884159509085,63.88509238884976
Yes,False,High,Drama,53.93438466878913,52.14214210646644,52.602429179343005,70.66805878928858,65.96449233277735,69.06958326824333
Yes,False,High,Sci-Fi,42.18459751306286,38.45010878026474,50.26560323821699,37.26201754682799,45.02630876885685,39.30461028100649
Yes,True,Low,Comedy,35.024917221142516,42.09390284326537,41.124671144455824,68.61848569820371,64.38068622229277,52.71732223050845
Yes,False,High,Drama,56.11433621677647,49.119252133110514,52.26388230302116,57.347573395549915,62.353861503266536,61.948060008977215
No,False,Low,Horror,43.03427000059224,44.06790583753474,48.429850084880684,53.09995576880432,47.21920844986118,36.06213030050211
Yes,False,High,Comedy,43.06003480628986,43.502141059495514,41.39780504404081,49.56171900692756,48.905088244160204,80.54706817788889
Yes,False,High,Comedy,37.9182715950874,25.33162261379214,40.93656160903981,43.36812470918628,51.84697606525785,71.34621822078667
No,True,High,Comedy,49.22416422555999,57.003162577993905,56.23522541691147,42.74279283455634,58.967902412227005,69.1122534002521
Yes,False,High,Horror,61.263305721061336,65.79096202322974,73.79921357696956,51.254037237823255,55.549656177791434,79.79994672779509
No,False,High,Action,34.09682120362754,38.154310945532345,29.09782274295032,67.55983236617054,55.31826027099001,70.84868970625797
No,True,High,Sci-Fi,45.73704758174853,40.675984351656936,49.74432061920728,56.89859611634475,57.0608625859819,56.551643960279065
No,True,High,Drama,55.3624594513755,55.29313671968159,56.34242875211113,51.98952281229202,49.969723461606065,35.51634615906947
Yes,False,High,Action,43.78881181151476,46.4431873297516,46.97757332151501,77.3968587915885,78.86478538137857,49.781821474934034
Yes,True,Low,Drama,38.655814231265445,41.54810572222273,41.62921759703047,55.790630467333884,61.329168627787496,50.21644000391272
Yes,False,Low,Sci-Fi,55.5895577358364,46.89521558257688,59.67620216461563,49.6805874034803,55.73478231268909,69.28182465204189
No,False,High,Horror,70.22782423632496,62.17383482240707,63.79677391367505,58.91009562961956,60.13767712603657,61.213416374725725
Yes,True,High,Comedy,61.76585036449664,56.04633723340775,56.41835102820325,55.52337176743521,53.233728652963926,36.51790256528762
Yes,False,Low,Comedy,56.638750114344106,44.38370006171458,57.725948492295394,40.37877845363181,49.57299794877759,72.97698136739974
Yes,False,High,Horror,49.64607230968873,47.225732440828146,51.436865596310064,38.0968138819105,39.23069572605145,79.94045986821614
No,False,High,Action,36.11054546766982,43.58176012922627,44.736135590248004,42.121820028898206,39.686656548583365,82.13308431252915
No,False,Low,Action,56.01137942919051,49.585959141607916,62.66428666791882,62.91409408954423,73.03903731852441,43.05108477869893
Yes,True,High,Drama,54.54790568245062,61.28482733156887,66.25019686357422,46.94808340461483,50.137708379730356,64.82355348979017
Yes,True,High,Horror,40.58057019122016,40.036306825456144,36.84646365093242,38.68855333181942,39.412488937798585,44.90444605478992
Yes,False,Low,Action,45.38839016034625,52.37550189273956,50.91703426478048,71.93031655861212,69.5401279539112,89.08777051068986
Yes,True,High,Horror,59.49090735313408,48.35225120527661,58.76405582062645,60.809249844578765,56.38971876535809,60.45866322020365
No,False,High,Sci-Fi,58.23493977357494,51.04639360358432,64.73372230910664,58.84299271340208,49.31244924116618,54.447203209120836
No,False,Low,Comedy,52.91684497217298,47.257695583066024,49.540422958849966,24.320082504569125,24.976772628471267,51.68677570969734
No,False,High,Comedy,37.80478331276719,35.79962414911364,47.66288571783765,62.88662438038438,59.48495122123243,65.01052693434737
No,False,Low,Comedy,40.471989627148325,43.31004517390637,48.429129900402884,34.38571622920605,41.25612821627153,67.73421451178143
Yes,False,High,Horror,37.89415782024817,44.45841220218188,38.92142402597994,51.80483485234482,48.43086277479986,35.27914494901924
Yes,True,High,Horror,47.33614708508105,48.12428726177054,52.30607086414471,65.30288760485062,71.11775017334118,80.95295839578458
Yes,False,Low,Drama,51.562888089687746,46.028921345657274,45.35701207797441,22.49527837869837,27.132638370923537,67.06369595336928
No,True,Low,Comedy,75.4343883729724,69.952100329363,72.64336457401758,41.87628080032767,50.31691584174225,80.83236621217482
Yes,True,High,Drama,68.47188684205841,64.01378107920652,53.58097570022514,40.277585498519755,44.08574012801669,85.66059979250504
No,False,Low,Comedy,57.21801994630148,66.16233010631932,59.35469751671878,52.62052980048305,45.00408255940431,58.508785660262966
No,False,Low,Drama,37.97577192583932,56.82319346914484,59.711970678004064,41.5897312108129,50.938211428561594,72.85360587276494
Yes,False,High,Drama,44.27971066816073,47.00978112030678,50.16255804049353,32.304886311097924,33.07933546909065,51.36324855985487
Yes,False,High,Sci-Fi,48.399390037861046,48.39391348609907,50.350309151985954,32.732440943966026,36.686553262450786,52.98423685173837
Yes,False,High,Drama,51.73396045709463,55.30106651309922,49.598705376907894,54.29577713018692,57.79765254072205,83.58567949566961
No,True,Low,Horror,53.40035408342994,54.26359652744744,52.68156297557531,27.148963172971527,27.198280058810997,48.913443751461955
Yes,False,Low,Drama,51.41031043678599,61.50389265101721,47.55641259190915,65.50049459831801,49.864454694123765,62.94703126543891
No,False,Low,Comedy,58.577908063883,47.91166201686984,48.976659411612204,64.22582923822526,49.42031666012073,46.383649687884486
